Tempo(s)	Deformação(mm)	Força(N)
2441.0 	244.09 	564.83 
2441.5 	244.14 	564.83 
2442.0 	244.19 	564.83 
2442.5 	244.24 	564.83 
2443.0 	244.29 	564.83 
2443.5 	244.34 	564.83 
2444.0 	244.39 	564.83 
2444.5 	244.44 	564.83 
2445.0 	244.49 	564.83 
2445.5 	244.54 	564.83 
2446.0 	244.59 	564.83 
2446.5 	244.64 	564.83 
2447.0 	244.69 	565.50 
2447.5 	244.74 	564.83 
2448.0 	244.79 	564.83 
2448.5 	244.84 	564.83 
2449.0 	244.89 	564.83 
2449.5 	244.94 	564.83 
2450.0 	244.99 	564.83 
2450.5 	245.04 	564.83 
2451.0 	245.09 	564.83 
2451.5 	245.14 	564.83 
2452.0 	245.19 	564.83 
2452.5 	245.24 	564.83 
2453.0 	245.29 	564.83 
2453.5 	245.34 	565.50 
2454.0 	245.39 	564.83 
2454.5 	245.44 	564.83 
2455.0 	245.49 	564.83 
2455.5 	245.54 	564.83 
2456.0 	245.59 	564.83 
2456.5 	245.64 	564.83 
2457.0 	245.69 	565.50 
2457.5 	245.74 	564.83 
2458.0 	245.79 	564.83 
2458.5 	245.84 	564.83 
2459.0 	245.89 	565.50 
2459.5 	245.94 	564.83 
2460.0 	245.99 	564.83 
2460.5 	246.04 	565.50 
2461.0 	246.09 	565.50 
2461.5 	246.14 	564.83 
2462.0 	246.19 	565.50 
2462.5 	246.24 	564.83 
2463.0 	246.29 	565.50 
2463.5 	246.34 	564.83 
2464.0 	246.39 	564.83 
2464.5 	246.44 	565.50 
2465.0 	246.49 	565.50 
2465.5 	246.54 	564.83 
2466.0 	246.59 	565.50 
2466.5 	246.64 	565.50 
2467.0 	246.69 	564.83 
2467.5 	246.74 	564.83 
2468.0 	246.79 	564.83 
2468.5 	246.84 	565.50 
2469.0 	246.89 	565.50 
2469.5 	246.94 	565.50 
2470.0 	246.99 	565.50 
2470.5 	247.04 	564.83 
2471.0 	247.09 	565.50 
2471.5 	247.14 	565.50 
2472.0 	247.19 	565.50 
2472.5 	247.24 	565.50 
2473.0 	247.29 	565.50 
2473.5 	247.34 	565.50 
2474.0 	247.39 	565.50 
2474.5 	247.44 	565.50 
2475.0 	247.49 	565.50 
2475.5 	247.54 	565.50 
2476.0 	247.59 	565.50 
2476.5 	247.64 	565.50 
2477.0 	247.69 	565.50 
2477.5 	247.74 	565.50 
2478.0 	247.79 	565.50 
2478.5 	247.84 	565.50 
2479.0 	247.89 	565.50 
2479.5 	247.94 	565.50 
2480.0 	247.99 	565.50 
2480.5 	248.04 	565.50 
2481.0 	248.09 	565.50 
2481.5 	248.14 	565.50 
2482.0 	248.19 	565.50 
2482.5 	248.24 	565.50 
2483.0 	248.29 	565.50 
2483.5 	248.34 	565.50 
2484.0 	248.39 	565.50 
2484.5 	248.44 	565.50 
2485.0 	248.49 	565.50 
2485.5 	248.54 	565.50 
2486.0 	248.59 	565.50 
2486.5 	248.64 	565.50 
2487.0 	248.69 	565.50 
2487.5 	248.74 	565.50 
2488.0 	248.79 	565.50 
2488.5 	248.84 	565.50 
2489.0 	248.89 	565.50 
2489.5 	248.94 	565.50 
2490.0 	248.99 	565.50 
2490.5 	249.04 	565.50 
2491.0 	249.09 	565.50 
2491.5 	249.14 	565.50 
2492.0 	249.19 	566.18 
2492.5 	249.24 	566.18 
2493.0 	249.29 	565.50 
2493.5 	249.34 	565.50 
2494.0 	249.39 	565.50 
2494.5 	249.44 	566.18 
2495.0 	249.49 	565.50 
2495.5 	249.54 	565.50 
2496.0 	249.59 	565.50 
2496.5 	249.64 	566.18 
2497.0 	249.69 	566.18 
2497.5 	249.74 	566.18 
2498.0 	249.79 	566.18 
2498.5 	249.84 	566.18 
2499.0 	249.89 	565.50 
2499.5 	249.94 	566.18 
2500.0 	249.99 	566.18 
2500.5 	250.04 	566.18 
2501.0 	250.09 	566.18 
2501.5 	250.14 	566.18 
2502.0 	250.19 	566.18 
2502.5 	250.24 	566.18 
2503.0 	250.29 	566.18 
2503.5 	250.34 	566.85 
2504.0 	250.39 	566.85 
2504.5 	250.44 	566.18 
2505.0 	250.49 	566.18 
2505.5 	250.54 	566.85 
2506.0 	250.59 	566.85 
2506.5 	250.64 	566.85 
2507.0 	250.69 	566.85 
2507.5 	250.74 	566.18 
2508.0 	250.79 	566.85 
2508.5 	250.84 	566.18 
2509.0 	250.89 	566.18 
2509.5 	250.94 	566.85 
2510.0 	250.99 	566.18 
2510.5 	251.04 	566.85 
2511.0 	251.09 	566.18 
2511.5 	251.14 	566.18 
2512.0 	251.19 	566.85 
2512.5 	251.24 	566.85 
2513.0 	251.29 	566.85 
2513.5 	251.34 	566.85 
2514.0 	251.39 	566.85 
2514.5 	251.44 	566.85 
2515.0 	251.49 	566.18 
2515.5 	251.54 	566.18 
2516.0 	251.59 	566.85 
2516.5 	251.64 	566.85 
2517.0 	251.69 	566.85 
2517.5 	251.74 	566.85 
2518.0 	251.79 	566.18 
2518.5 	251.84 	566.85 
2519.0 	251.89 	566.85 
2519.5 	251.94 	566.18 
2520.0 	251.99 	566.85 
2520.5 	252.04 	566.85 
2521.0 	252.09 	566.85 
2521.5 	252.14 	566.85 
2522.0 	252.19 	566.85 
2522.5 	252.24 	566.85 
2523.0 	252.29 	566.85 
2523.5 	252.34 	566.85 
2524.0 	252.39 	566.85 
2524.5 	252.44 	566.85 
2525.0 	252.49 	566.85 
2525.5 	252.54 	566.85 
2526.0 	252.59 	566.85 
2526.5 	252.64 	566.85 
2527.0 	252.69 	566.85 
2527.5 	252.74 	566.85 
2528.0 	252.79 	566.85 
2528.5 	252.84 	566.85 
2529.0 	252.89 	566.85 
2529.5 	252.94 	566.85 
2530.0 	252.99 	566.85 
2530.5 	253.04 	566.85 
2531.0 	253.09 	566.85 
2531.5 	253.14 	566.85 
2532.0 	253.19 	566.85 
2532.5 	253.24 	566.85 
2533.0 	253.29 	566.85 
2533.5 	253.34 	566.85 
2534.0 	253.39 	566.85 
2534.5 	253.44 	566.85 
2535.0 	253.49 	566.85 
2535.5 	253.54 	566.85 
2536.0 	253.59 	566.85 
2536.5 	253.64 	566.85 
2537.0 	253.69 	566.85 
2537.5 	253.74 	566.85 
2538.0 	253.79 	566.85 
2538.5 	253.84 	566.85 
2539.0 	253.89 	566.85 
2539.5 	253.94 	566.85 
2540.0 	253.99 	567.53 
2540.5 	254.04 	566.85 
2541.0 	254.09 	566.85 
2541.5 	254.14 	567.53 
2542.0 	254.19 	567.53 
2542.5 	254.24 	567.53 
2543.0 	254.29 	567.53 
2543.5 	254.34 	567.53 
2544.0 	254.39 	567.53 
2544.5 	254.44 	567.53 
2545.0 	254.49 	567.53 
2545.5 	254.54 	567.53 
2546.0 	254.59 	567.53 
2546.5 	254.64 	567.53 
2547.0 	254.70 	568.20 
2547.1 	254.76 	575.64 
2547.5 	254.87 	582.39 
2548.0 	254.99 	586.45 
2548.4 	254.99 	579.69 
